id,PAR_TC,PAR_SC,PAR_SC_V,PAR_ASE1,PAR_ASE2,PAR_ASE3,PAR_ASE4,PAR_ASE5,PAR_ASE6,PAR_ASE7,PAR_ASE8,PAR_ASE9,PAR_ASE10,PAR_ASE11,PAR_ASE12,PAR_ASE13,PAR_ASE14,PAR_ASE15,PAR_ASE16,PAR_ASE17,PAR_ASE18,PAR_ASE19,PAR_ASE20,PAR_ASE21,PAR_ASE22,PAR_ASE23,PAR_ASE24,PAR_ASE25,PAR_ASE26,PAR_ASE27,PAR_ASE28,PAR_ASE29,PAR_ASE30,PAR_ASE31,PAR_ASE32,PAR_ASE33,PAR_ASE34,PAR_ASE_M,PAR_ASEV1,PAR_ASEV2,PAR_ASEV3,PAR_ASEV4,PAR_ASEV5,PAR_ASEV6,PAR_ASEV7,PAR_ASEV8,PAR_ASEV9,PAR_ASEV10,PAR_ASEV11,PAR_ASEV12,PAR_ASEV13,PAR_ASEV14,PAR_ASEV15,PAR_ASEV16,PAR_ASEV17,PAR_ASEV18,PAR_ASEV19,PAR_ASEV20,PAR_ASEV21,PAR_ASEV22,PAR_ASEV23,PAR_ASEV24,PAR_ASEV25,PAR_ASEV26,PAR_ASEV27,PAR_ASEV28,PAR_ASEV29,PAR_ASEV30,PAR_ASEV31,PAR_ASEV32,PAR_ASEV33,PAR_ASEV34,PAR_ASE_MV,PAR_ASC,PAR_ASC_V,PAR_ASS,PAR_ASS_V,PAR_SFM1,PAR_SFM2,PAR_SFM3,PAR_SFM4,PAR_SFM5,PAR_SFM6,PAR_SFM7,PAR_SFM8,PAR_SFM9,PAR_SFM10,PAR_SFM11,PAR_SFM12,PAR_SFM13,PAR_SFM14,PAR_SFM15,PAR_SFM16,PAR_SFM17,PAR_SFM18,PAR_SFM19,PAR_SFM20,PAR_SFM21,PAR_SFM22,PAR_SFM23,PAR_SFM24,PAR_SFM_M,PAR_SFMV1,PAR_SFMV2,PAR_SFMV3,PAR_SFMV4,PAR_SFMV5,PAR_SFMV6,PAR_SFMV7,PAR_SFMV8,PAR_SFMV9,PAR_SFMV10,PAR_SFMV11,PAR_SFMV12,PAR_SFMV13,PAR_SFMV14,PAR_SFMV15,PAR_SFMV16,PAR_SFMV17,PAR_SFMV18,PAR_SFMV19,PAR_SFMV20,PAR_SFMV21,PAR_SFMV22,PAR_SFMV23,PAR_SFMV24,PAR_SFM_MV,PAR_MFCC1,PAR_MFCC2,PAR_MFCC3,PAR_MFCC4,PAR_MFCC5,PAR_MFCC6,PAR_MFCC7,PAR_MFCC8,PAR_MFCC9,PAR_MFCC10,PAR_MFCC11,PAR_MFCC12,PAR_MFCC13,PAR_MFCC14,PAR_MFCC15,PAR_MFCC16,PAR_MFCC17,PAR_MFCC18,PAR_MFCC19,PAR_MFCC20,PAR_MFCCV1,PAR_MFCCV2,PAR_MFCCV3,PAR_MFCCV4,PAR_MFCCV5,PAR_MFCCV6,PAR_MFCCV7,PAR_MFCCV8,PAR_MFCCV9,PAR_MFCCV10,PAR_MFCCV11,PAR_MFCCV12,PAR_MFCCV13,PAR_MFCCV14,PAR_MFCCV15,PAR_MFCCV16,PAR_MFCCV17,PAR_MFCCV18,PAR_MFCCV19,PAR_MFCCV20,PAR_THR_1RMS_TOT,PAR_THR_2RMS_TOT,PAR_THR_3RMS_TOT,PAR_THR_1RMS_10FR_MEAN,PAR_THR_1RMS_10FR_VAR,PAR_THR_2RMS_10FR_MEAN,PAR_THR_2RMS_10FR_VAR,PAR_THR_3RMS_10FR_MEAN,PAR_THR_3RMS_10FR_VAR,PAR_PEAK_RMS_TOT,PAR_PEAK_RMS10FR_MEAN,PAR_PEAK_RMS10FR_VAR,PAR_ZCD,PAR_1RMS_TCD,PAR_2RMS_TCD,PAR_3RMS_TCD,PAR_ZCD_10FR_MEAN,PAR_ZCD_10FR_VAR,PAR_1RMS_TCD_10FR_MEAN,PAR_1RMS_TCD_10FR_VAR,PAR_2RMS_TCD_10FR_MEAN,PAR_2RMS_TCD_10FR_VAR,PAR_3RMS_TCD_10FR_MEAN,PAR_3RMS_TCD_10FR_VAR
1639,2.6083,528.15,33319,-0.15411,-0.15156,-0.15634,-0.15719,-0.1642,-0.16908,-0.16999,-0.15337,-0.13429,-0.11876,-0.10977,-0.081732,-0.084948,-0.10756,-0.10956,-0.11051,-0.11487,-0.1469,-0.13708,-0.1386,-0.15434,-0.16893,-0.1692,-0.18425,-0.20067,-0.20514,-0.2071,-0.20721,-0.22132,-0.21696,-0.22721,-0.2364,-0.25516,-0.25255,-0.16403,0.00016336,0.00021214,0.00015826,0.00013669,0.00018145,0.00018489,0.00016978,0.00060502,0.0012056,0.00091956,0.00047931,0.00060646,0.00053543,0.00096983,0.00088014,0.00085486,0.00094641,0.00050283,0.00027108,0.0004799,0.00028061,0.00020237,0.00020419,0.00032729,0.00027284,0.0002823,0.0003072,0.00048347,0.00014978,0.00033657,0.00013457,0.00011114,0.00020835,0.00020673,0.00041089,-1.0668,0.23946,0.3693,0.02576,0.13872,0.0035172,0.063204,0.055977,0.050105,0.025359,0.020744,0.015647,0.041487,0.033182,0.023986,0.021858,0.061606,0.039626,0.049873,0.046849,0.11271,0.09479,0.06774,0.059193,0.11004,0.10207,0.068945,0.082861,0.05792,0.0043035,0.00000413,0.0011508,0.0014976,0.001323,0.00040771,0.00021339,0.00020861,0.00088648,0.00053977,0.00030353,0.00016298,0.00074808,0.00056832,0.00073093,0.00052076,0.0011845,0.00096655,0.00095714,0.00065212,0.0016642,0.00076689,0.00068828,5.02E-08,0.00085206,3.4487,-0.12375,0.060641,0.095892,-0.36959,-0.15502,-0.14482,-0.070328,-0.0090541,-0.2066,-0.22697,-0.14228,-0.044372,-0.0046265,-0.018984,-0.01058,-0.087238,-0.14601,-0.048383,-0.10682,3.4487,-0.12375,0.060641,0.095892,-0.36959,-0.15502,-0.14482,-0.070328,-0.0090541,-0.2066,-0.22697,-0.14228,-0.044372,-0.0046265,-0.018984,-0.01058,-0.087238,-0.14601,-0.048383,-0.10682,0.15281,0.024803,0.0012018,0.16804,0.00013357,0.017056,0.0000171,0.0006966,0.00000129,3.942,4.5399,2.8781,0.02458,0.028862,0.0075601,0.00057143,0.023989,0.0000832,0.028495,0.00026549,0.0076082,0.000071,0.00044626,0.000000499
1640,2.3886,607.84,45251,-0.15076,-0.16162,-0.15564,-0.14637,-0.14212,-0.14259,-0.14462,-0.13214,-0.12328,-0.11175,-0.10804,-0.1033,-0.10844,-0.11931,-0.11791,-0.13295,-0.10729,-0.13231,-0.13474,-0.14435,-0.13799,-0.15026,-0.16445,-0.17205,-0.17743,-0.18756,-0.20502,-0.21454,-0.22518,-0.23731,-0.25193,-0.26343,-0.27235,-0.26941,-0.16319,0.00036081,0.0003732,0.0003243,0.00040136,0.00044619,0.00048914,0.00037858,0.00043866,0.00045723,0.0003475,0.00031871,0.00033514,0.00028076,0.00029747,0.00046685,0.0003847,0.00042412,0.00024134,0.00039563,0.00020962,0.00045783,0.00030875,0.00034537,0.00035058,0.00027404,0.00030147,0.00019609,0.00018069,0.00021691,0.00024514,0.00029786,0.00022728,0.00030558,0.00029816,0.00033462,-1.0868,0.22455,0.88187,0.076662,0.1655,0.0045798,0.097294,0.078238,0.056498,0.039104,0.028123,0.023175,0.046538,0.043689,0.027024,0.02397,0.058563,0.043743,0.044664,0.032813,0.062645,0.071995,0.058292,0.049267,0.10119,0.098734,0.085424,0.082719,0.059324,0.0032176,0.00000309,0.0012178,0.0016145,0.00080672,0.00071059,0.00039379,0.00022807,0.00074708,0.00056961,0.00028702,0.00022064,0.0009012,0.00053001,0.00049339,0.00030957,0.0010106,0.00075904,0.00047398,0.00033197,0.0012306,0.0011505,0.00073791,0.000000353,0.00074774,2.4804,-0.79838,0.17691,-0.26638,-0.0072034,-0.18583,0.19288,0.082519,-0.14108,-0.1478,-0.13663,-0.084199,-0.059125,0.020541,0.065239,-0.081132,-0.065209,-0.12252,-0.072517,-0.047014,2.4804,-0.79838,0.17691,-0.26638,-0.0072034,-0.18583,0.19288,0.082519,-0.14108,-0.1478,-0.13663,-0.084199,-0.059125,0.020541,0.065239,-0.081132,-0.065209,-0.12252,-0.072517,-0.047014,0.12143,0.027474,0.0065215,0.12562,0.00017146,0.027478,0.00000735,0.0060517,0.00000433,8.2123,8.4638,2.4702,0.032698,0.02942,0.0098866,0.0033016,0.032974,0.0000727,0.030161,0.00014901,0.01034,0.0000462,0.0034721,0.00000989
1641,2.7943,295.6,7759,-0.13967,-0.13904,-0.11776,-0.10018,-0.094072,-0.094619,-0.10852,-0.11118,-0.11668,-0.1178,-0.096416,-0.09648,-0.12264,-0.12376,-0.12483,-0.13392,-0.14044,-0.13617,-0.13,-0.15929,-0.17914,-0.18688,-0.20213,-0.19648,-0.222,-0.21956,-0.22375,-0.22463,-0.22423,-0.22441,-0.22253,-0.22455,-0.27758,-0.27427,-0.16193,0.00013716,0.00030824,0.00012037,0.0000664,0.0000652,0.0000686,0.0000827,0.0002313,0.00023709,0.00058625,0.00064443,0.00037463,0.0002206,0.00024242,0.00018672,0.00012031,0.0002039,0.00014666,0.00032124,0.00043549,0.0002283,0.0002531,0.00024955,0.00074569,0.0000892,0.00022149,0.00011997,0.0000897,0.0000827,0.0000958,0.0000945,0.00012405,0.00014661,0.00014062,0.00022003,-2.2235,0.16944,1.0042,0.072205,0.14393,0.0045264,0.070018,0.10462,0.065219,0.059642,0.037994,0.033769,0.060653,0.045919,0.027582,0.038755,0.092617,0.062982,0.053813,0.055537,0.11815,0.10884,0.088207,0.072901,0.13396,0.1145,0.027922,0.082606,0.071028,0.0041361,0.00000252,0.0010754,0.00084139,0.00060527,0.00035315,0.00023955,0.00012532,0.0007396,0.00065023,0.00024073,0.00011014,0.00059157,0.00073389,0.00092941,0.00042871,0.00076593,0.00030697,0.0000633,0.0000396,0.000038,0.0000606,0.00024905,0.000000563,0.00055529,2.8846,-0.021265,-0.32996,0.33014,0.4177,0.28969,-0.32047,-0.18749,0.10524,0.054079,-0.015236,-0.068498,-0.11402,0.11919,-0.037348,-0.091662,0.049421,-0.12475,-0.082237,0.0097528,2.8846,-0.021265,-0.32996,0.33014,0.4177,0.28969,-0.32047,-0.18749,0.10524,0.054079,-0.015236,-0.068498,-0.11402,0.11919,-0.037348,-0.091662,0.049421,-0.12475,-0.082237,0.0097528,0.11854,0.03639,0.0049705,0.15175,0.00034898,0.021181,0.0000383,0.0015619,0.00000516,5.4178,8.2389,14.859,0.017161,0.016281,0.0060952,0.0019048,0.017034,0.0000035,0.014079,0.00011808,0.004849,0.000056,0.0018231,0.0000121
1642,2.5038,1171.8,2170000,-0.15372,-0.15179,-0.15687,-0.15229,-0.16286,-0.17228,-0.16363,-0.1414,-0.13054,-0.12737,-0.12035,-0.12049,-0.14414,-0.16102,-0.13761,-0.14474,-0.1497,-0.15714,-0.16726,-0.16386,-0.16586,-0.16792,-0.18144,-0.18135,-0.16444,-0.1732,-0.20223,-0.20663,-0.19024,-0.17726,-0.18564,-0.19398,-0.21086,-0.26956,-0.16617,0.0032012,0.0037457,0.0025474,0.001743,0.00098517,0.00098359,0.00074574,0.00043733,0.00031976,0.00046722,0.00082185,0.00049031,0.00080142,0.00064201,0.00090794,0.00057013,0.00053663,0.00054211,0.00049432,0.00054953,0.00049457,0.00061515,0.00049322,0.00058443,0.00043596,0.00032795,0.00062827,0.0010386,0.00047185,0.00036299,0.00032677,0.0005484,0.0016954,0.0032995,0.00096634,-1.5108,2.1314,1.5181,0.223,0.16196,0.0040822,0.071375,0.06845,0.051862,0.038836,0.032326,0.027716,0.055371,0.050328,0.040171,0.033636,0.07833,0.049215,0.044866,0.046555,0.068607,0.047676,0.037861,0.036163,0.095965,0.081392,0.043395,0.02069,0.053618,0.0043012,0.00000374,0.0012468,0.0015304,0.000861,0.00053055,0.0003993,0.00025962,0.0010059,0.00061248,0.00038093,0.00031008,0.001225,0.00069693,0.00064818,0.00037303,0.0013942,0.0011903,0.00067954,0.00046072,0.0011616,0.00091009,0.00094691,0.00056954,0.00090409,0.74654,0.11325,0.45623,-0.311,0.33333,-0.45312,0.23472,0.090194,-0.21375,0.23934,-0.16233,0.0064621,0.016276,-0.076558,-0.069937,0.040216,-0.063368,-0.13788,-0.022422,-0.16709,0.74654,0.11325,0.45623,-0.311,0.33333,-0.45312,0.23472,0.090194,-0.21375,0.23934,-0.16233,0.0064621,0.016276,-0.076558,-0.069937,0.040216,-0.063368,-0.13788,-0.022422,-0.16709,0.12713,0.030594,0.0064354,0.14365,0.00037188,0.030416,0.0000526,0.0028789,0.00000476,5.9321,6.7571,4.493,0.081673,0.052345,0.013714,0.0046349,0.085393,0.0015838,0.053578,0.00035499,0.014155,0.00021133,0.0047782,0.0000344
1643,2.4478,752.01,59264,-0.16768,-0.16842,-0.17028,-0.16985,-0.17091,-0.1704,-0.16315,-0.13902,-0.12369,-0.11803,-0.13177,-0.12533,-0.12489,-0.12145,-0.12333,-0.10843,-0.13258,-0.14665,-0.14166,-0.14922,-0.15635,-0.14646,-0.1426,-0.16721,-0.15937,-0.16986,-0.17674,-0.1789,-0.19421,-0.19906,-0.20537,-0.2317,-0.30232,-0.29931,-0.16459,0.00027289,0.00037042,0.00032917,0.00026088,0.00028644,0.00096333,0.001346,0.001034,0.00036772,0.00052428,0.00061519,0.0004999,0.00039833,0.00041373,0.00051677,0.00071433,0.00054765,0.00031635,0.00040253,0.00029469,0.00016524,0.00017211,0.00029816,0.00020281,0.00016193,0.0002231,0.00011014,0.00020684,0.00022195,0.00031661,0.00042213,0.00073862,0.00044911,0.00044967,0.00042979,-0.88285,0.31993,0.91215,0.076537,0.17142,0.0041425,0.083885,0.072767,0.059795,0.037768,0.025114,0.017948,0.054127,0.044211,0.029852,0.023987,0.069322,0.04088,0.04346,0.036798,0.084584,0.069637,0.052629,0.047533,0.10359,0.079642,0.023433,0.082666,0.056633,0.0021588,0.0000038,0.00093521,0.0014589,0.00055895,0.00044354,0.00025446,0.00023641,0.00061321,0.00046183,0.00022642,0.00010483,0.00087976,0.00046145,0.0003489,0.00026386,0.00084752,0.00063197,0.00042771,0.00025855,0.00052675,0.00068212,0.00072204,0.000000443,0.00056281,0.57831,-0.01863,0.060249,-0.41584,-0.38287,-0.16145,-0.023494,-0.042452,0.18722,0.15735,-0.11381,-0.024493,0.010741,-0.1164,0.074193,-0.067094,-0.057466,-0.066229,-0.11248,-0.095229,0.57831,-0.01863,0.060249,-0.41584,-0.38287,-0.16145,-0.023494,-0.042452,0.18722,0.15735,-0.11381,-0.024493,0.010741,-0.1164,0.074193,-0.067094,-0.057466,-0.066229,-0.11248,-0.095229,0.14579,0.026272,0.0032063,0.15818,0.0000195,0.024599,0.0000084,0.0013497,0.000000764,6.1683,6.6125,1.9765,0.045737,0.053506,0.014444,0.0028299,0.044735,0.0000463,0.052109,0.00025822,0.01261,0.0000876,0.0018177,0.0000055
1644,2.3587,750.43,116290,-0.14674,-0.13977,-0.13176,-0.12451,-0.12009,-0.1224,-0.13128,-0.1395,-0.14351,-0.14945,-0.14651,-0.13013,-0.13086,-0.14548,-0.13381,-0.13898,-0.13813,-0.14114,-0.13602,-0.14796,-0.14672,-0.15071,-0.1557,-0.1598,-0.16875,-0.17705,-0.18834,-0.19063,-0.20448,-0.20463,-0.20854,-0.22473,-0.32341,-0.32099,-0.1636,0.00037647,0.00049422,0.00057421,0.00050316,0.00050475,0.00052704,0.00062671,0.00041406,0.00033776,0.00055229,0.00082609,0.0003972,0.00029963,0.00041853,0.00044987,0.00031732,0.000319,0.000212,0.00025607,0.000276,0.00023742,0.00027125,0.0001913,0.00017064,0.00017422,0.00015907,0.00013471,0.00018251,0.00025529,0.00026122,0.00037075,0.00085753,0.00040863,0.0004484,0.00037663,-1.4381,0.72043,1.5003,0.090953,0.16201,0.004875,0.088444,0.066988,0.045053,0.035794,0.027726,0.024399,0.043575,0.038174,0.033731,0.028746,0.068597,0.050507,0.048521,0.038705,0.090124,0.087155,0.063619,0.049792,0.1117,0.093644,0.013268,0.081963,0.058213,0.0027154,0.00000415,0.0012488,0.0017314,0.00069599,0.00050377,0.00028647,0.00017407,0.00048104,0.00039098,0.00028843,0.00024379,0.001216,0.00056385,0.00041874,0.00026411,0.00072217,0.00046592,0.00035866,0.0002793,0.00049868,0.00049254,0.00034204,0.0000138,0.0006,0.28156,-0.51186,0.069504,-0.13778,0.042595,0.014908,-0.064516,-0.012199,-0.065915,0.020039,0.019008,-0.041647,-0.075399,0.013748,0.007808,0.039294,-0.029505,-0.11442,-0.035317,-0.05786,0.28156,-0.51186,0.069504,-0.13778,0.042595,0.014908,-0.064516,-0.012199,-0.065915,0.020039,0.019008,-0.041647,-0.075399,0.013748,0.007808,0.039294,-0.029505,-0.11442,-0.035317,-0.05786,0.12812,0.028222,0.006381,0.14063,0.00013933,0.02855,0.00000512,0.0040544,0.00000514,6.7839,7.2403,3.2912,0.051356,0.043664,0.0119,0.0031202,0.048185,0.0000867,0.043815,0.0001069,0.012212,0.0000583,0.0034612,0.0000211
1645,2.4898,302.12,17822,-0.10178,-0.096278,-0.098939,-0.099105,-0.10471,-0.11235,-0.11419,-0.11456,-0.12005,-0.12263,-0.12664,-0.13158,-0.13547,-0.13137,-0.12319,-0.13293,-0.15688,-0.15685,-0.16375,-0.17558,-0.17875,-0.17743,-0.19122,-0.19792,-0.19745,-0.2026,-0.20058,-0.19693,-0.20445,-0.20958,-0.19694,-0.22611,-0.3098,-0.30702,-0.16222,0.00021955,0.00028314,0.00022816,0.00017975,0.00016905,0.0001778,0.00030912,0.00022161,0.0002022,0.00021646,0.00016611,0.00020219,0.0002013,0.00044279,0.00068801,0.00075273,0.00040488,0.00027101,0.00030064,0.0002022,0.0001485,0.0001871,0.00010702,0.0001075,0.00010704,0.00012988,0.00012598,0.00021521,0.00016026,0.00036105,0.00032903,0.00030269,0.00034946,0.00035639,0.00025958,-2.7555,0.49998,1.4827,0.069609,0.18209,0.005848,0.11286,0.11094,0.062713,0.044431,0.031369,0.032892,0.060346,0.051156,0.041653,0.036026,0.090094,0.069194,0.064495,0.055461,0.11601,0.097474,0.070676,0.055312,0.09563,0.08074,0.014996,0.082559,0.069374,0.0022548,0.0000025,0.00091062,0.0009649,0.00072738,0.00063036,0.00039956,0.00022258,0.00075012,0.00042666,0.000214,0.00015274,0.00070338,0.00032934,0.00024503,0.00014251,0.00028236,0.00030672,0.00045184,0.00031716,0.0019038,0.0014532,0.00016982,0.00000292,0.00058184,1.2197,0.54163,-0.15051,-0.041894,-0.32354,-0.077465,-0.043516,-0.0075474,0.0248,0.2133,0.050353,-0.018523,0.060751,0.044821,0.017842,0.0069505,-0.039204,-0.0082107,-0.089914,-0.029123,1.2197,0.54163,-0.15051,-0.041894,-0.32354,-0.077465,-0.043516,-0.0075474,0.0248,0.2133,0.050353,-0.018523,0.060751,0.044821,0.017842,0.0069505,-0.039204,-0.0082107,-0.089914,-0.029123,0.1522,0.023401,0.00239,0.15678,0.0000909,0.022302,0.0001168,0.002302,0.00000374,5.726,5.6949,0.32661,0.025583,0.0319,0.0075011,0.00085261,0.025426,0.0000248,0.032751,0.0000417,0.008,0.0000119,0.00092517,0.000000783
1646,2.536,602.17,124880,-0.15529,-0.14835,-0.12748,-0.11427,-0.10762,-0.10405,-0.10573,-0.11269,-0.12689,-0.1226,-0.12271,-0.12877,-0.14106,-0.13928,-0.1483,-0.14976,-0.15278,-0.14507,-0.15381,-0.15426,-0.15798,-0.15482,-0.1525,-0.1599,-0.16077,-0.1598,-0.17398,-0.19094,-0.20107,-0.20779,-0.22701,-0.29324,-0.3075,-0.30469,-0.16214,0.00047397,0.00068604,0.00056378,0.00034269,0.0002984,0.00032635,0.00037423,0.00042092,0.00049978,0.00055635,0.00062068,0.00060081,0.00041712,0.00053367,0.00058698,0.00062643,0.00047103,0.00065595,0.00046907,0.00051078,0.00026665,0.00027392,0.00058318,0.0006609,0.00027987,0.00053771,0.000445,0.00030314,0.00022411,0.00027666,0.00039834,0.00067364,0.00031445,0.00031571,0.00045848,-1.8615,0.45848,1.4173,0.16137,0.16402,0.0045679,0.089998,0.093308,0.061679,0.048748,0.038099,0.025485,0.050731,0.043756,0.033377,0.0307,0.07414,0.046424,0.044626,0.041245,0.086639,0.085506,0.066995,0.060678,0.11037,0.032104,0.061081,0.082534,0.061534,0.0036291,0.0000042,0.0016273,0.0015813,0.0007815,0.00060527,0.00037226,0.00021629,0.00068836,0.00061176,0.00037191,0.00026494,0.0014513,0.00092483,0.00088533,0.00041919,0.0013339,0.00077267,0.00053175,0.00023699,0.00044242,0.00052077,0.0015022,0.00000646,0.00082425,-0.013816,0.12812,0.38466,-0.057833,0.25893,0.057464,0.23077,-0.16278,0.091909,-0.0054254,-0.024161,-0.026756,0.093388,0.031644,0.017929,0.025214,-0.044277,-0.067575,-0.026451,-0.12219,-0.013816,0.12812,0.38466,-0.057833,0.25893,0.057464,0.23077,-0.16278,0.091909,-0.0054254,-0.024161,-0.026756,0.093388,0.031644,0.017929,0.025214,-0.044277,-0.067575,-0.026451,-0.12219,0.13842,0.02712,0.005034,0.14834,0.00018689,0.025839,0.0000163,0.0031619,0.00000567,5.7418,6.2196,2.2434,0.044127,0.048109,0.013995,0.0033832,0.044811,0.00022277,0.048936,0.00067137,0.014084,0.00020663,0.0036463,0.0000247
1647,2.1144,458.08,9271.9,-0.13865,-0.13051,-0.12864,-0.12958,-0.1338,-0.13295,-0.12613,-0.12049,-0.11251,-0.096672,-0.094758,-0.11646,-0.12169,-0.1127,-0.13072,-0.12579,-0.132,-0.13473,-0.14721,-0.16257,-0.15986,-0.16502,-0.17463,-0.17934,-0.18174,-0.19477,-0.20786,-0.2192,-0.21521,-0.21273,-0.2289,-0.23527,-0.31005,-0.30698,-0.16236,0.0001693,0.00023149,0.00019426,0.00017299,0.00014915,0.00032545,0.00031236,0.0001481,0.00014896,0.00035808,0.00024363,0.00011634,0.00045391,0.00049425,0.00041883,0.00034693,0.00034537,0.00041495,0.00034211,0.00014207,0.00015587,0.00013192,0.0001379,0.0001495,0.00018629,0.00012561,0.00017786,0.00017224,0.00016925,0.00017292,0.00033867,0.00027876,0.00034975,0.0003487,0.00024776,-1.5675,0.079694,1.0296,0.064772,0.18274,0.0045705,0.10067,0.098828,0.060622,0.052826,0.045903,0.038904,0.065367,0.046822,0.051933,0.040341,0.084773,0.069629,0.065242,0.050196,0.098623,0.083617,0.076785,0.060793,0.10402,0.076741,0.02039,0.082813,0.069298,0.0026323,0.00000338,0.00098257,0.0010506,0.00089178,0.00048955,0.00024661,0.00013779,0.00045323,0.0005199,0.00018707,0.0001571,0.00062503,0.00032996,0.00019625,0.00013622,0.00046796,0.00051705,0.00015313,0.00014574,0.00060601,0.00056201,0.00042789,0.000000241,0.00049664,1.5608,-0.057618,0.27761,-0.29674,0.12272,-0.03335,0.11023,0.012864,-0.21231,0.018349,0.023643,-0.019039,-0.054582,-0.00096371,0.0042354,0.034265,-0.11404,-0.048663,-0.14911,-0.050944,1.5608,-0.057618,0.27761,-0.29674,0.12272,-0.03335,0.11023,0.012864,-0.21231,0.018349,0.023643,-0.019039,-0.054582,-0.00096371,0.0042354,0.034265,-0.11404,-0.048663,-0.14911,-0.050944,0.14163,0.027574,0.0036871,0.16288,0.0000307,0.021774,0.0000126,0.0008381,0.000000707,4.8107,6.4231,16.132,0.029098,0.029084,0.0080181,0.0012426,0.02781,0.00003,0.027189,0.00019507,0.0077714,0.0000583,0.0013388,0.00000644
1648,2.5433,1728.4,1510000,-0.15987,-0.15971,-0.15836,-0.15375,-0.15347,-0.15927,-0.16524,-0.16546,-0.16945,-0.16929,-0.14826,-0.13985,-0.14723,-0.16678,-0.15052,-0.13726,-0.13362,-0.14874,-0.14018,-0.15491,-0.1542,-0.1618,-0.16593,-0.16261,-0.14602,-0.15415,-0.16377,-0.16335,-0.16594,-0.16692,-0.16475,-0.17922,-0.26852,-0.31434,-0.16508,0.0026469,0.0034124,0.0030564,0.0027634,0.002372,0.0016683,0.0013653,0.0011951,0.0010222,0.0005725,0.00068404,0.00048523,0.00066784,0.00036907,0.00061375,0.00055832,0.00068292,0.00045754,0.00064131,0.0006053,0.00044529,0.00035918,0.00041836,0.00050009,0.00041782,0.00045387,0.00040861,0.00038565,0.00046322,0.00035873,0.00042109,0.0005095,0.003105,0.00098049,0.0010314,-0.74556,2.6163,1.6328,0.25144,0.1368,0.0047651,0.084485,0.081951,0.052873,0.043802,0.033822,0.026787,0.054904,0.039805,0.035411,0.031254,0.084352,0.061047,0.047075,0.046067,0.088357,0.081238,0.062019,0.048561,0.11327,0.078757,0.015073,0.021345,0.057243,0.0043564,0.00000305,0.0018298,0.0018169,0.00076974,0.00056378,0.00039015,0.00029327,0.00079859,0.00055794,0.00038593,0.0002535,0.0010186,0.00060017,0.00067471,0.00028027,0.0012304,0.00095464,0.00061449,0.00034902,0.00039508,0.00082397,0.00027753,0.0010286,0.00084444,-0.56154,0.046551,-0.48872,-0.30997,0.18202,-0.17547,0.025462,0.19721,-0.046507,0.2106,-0.10329,-0.10298,-0.037809,-0.13712,0.040601,-0.021107,-0.064727,-0.087463,-0.070336,-0.050777,-0.56154,0.046551,-0.48872,-0.30997,0.18202,-0.17547,0.025462,0.19721,-0.046507,0.2106,-0.10329,-0.10298,-0.037809,-0.13712,0.040601,-0.021107,-0.064727,-0.087463,-0.070336,-0.050777,0.092054,0.036063,0.013778,0.11704,0.00029332,0.033257,0.0000928,0.0077823,0.00000914,4.8468,7.3808,24.107,0.1127,0.048816,0.014082,0.0066757,0.1134,0.00092215,0.044914,0.00097815,0.012833,0.00011446,0.0064327,0.0000477
